Data,Acquisti MWh,Vendite MWh,€/MWh
27/10/2022,"5.959,09","4.329,96","151,61"
27/10/2022,"5.842,16","4.027,37","138,25"
27/10/2022,"5.620,48","3.917,48","132,94"
27/10/2022,"5.702,78","4.061,63",146
27/10/2022,"5.838,78","4.227,50","155,23"
27/10/2022,"5.920,34","4.300,88","161,74"
27/10/2022,"5.998,67","4.182,04","179,99"
27/10/2022,"6.372,86","4.837,28",207
27/10/2022,"6.600,98","4.780,18","209,81"
27/10/2022,"6.277,68","4.160,14","169,99"
27/10/2022,"5.781,84","3.339,18","156,59"
27/10/2022,"5.295,76","2.875,30","154,16"
27/10/2022,"4.707,14","2.647,86","148,07"
28/10/2022,"4.313,57","1.896,90","122,73"
28/10/2022,"4.074,34","1.887,53",123
28/10/2022,"3.922,35","1.865,80","109,24"
28/10/2022,"3.898,29","1.893,59",107
28/10/2022,"3.928,51","1.871,36","107,91"
28/10/2022,"4.091,08","1.935,45","126,83"
28/10/2022,"4.692,06","2.358,27","138,03"
28/10/2022,"5.376,53","3.447,52","160,03"
28/10/2022,"5.761,58","3.603,21","178,95"
28/10/2022,"5.932,78","3.786,57","148,85"
28/10/2022,"5.906,82","3.878,24","131,73"
28/10/2022,"5.822,56","3.974,96",125
28/10/2022,"5.782,15","3.722,45","114,32"
28/10/2022,"5.581,14","3.673,69","112,35"
28/10/2022,"5.650,03","3.712,84","119,24"
28/10/2022,"5.715,91","3.704,93","127,81"
28/10/2022,"5.811,83","3.921,03","135,29"
28/10/2022,"5.935,62","4.154,49","140,01"
28/10/2022,"6.311,19","4.375,22","178,33"
28/10/2022,"6.573,00","4.469,85","186,28"
28/10/2022,"6.232,43","4.425,03","145,92"
28/10/2022,"5.722,22","3.487,01","132,86"
28/10/2022,"5.230,52","3.118,06","130,34"
28/10/2022,"4.672,80","2.988,67","126,07"
29/10/2022,"4.335,17","1.800,46","102,29"
29/10/2022,"4.060,05","1.667,39","92,77"
29/10/2022,"3.884,22","1.687,46","90,41"
29/10/2022,"3.824,30","1.689,67","87,98"
29/10/2022,"3.812,37","1.701,37",87
29/10/2022,"3.913,20","1.737,67","88,34"
29/10/2022,"4.196,01","2.008,56","95,64"
29/10/2022,"4.581,55","2.126,35","114,56"
29/10/2022,"4.855,65","2.371,73","115,04"
29/10/2022,"5.057,24","2.697,87",109
29/10/2022,"5.025,87","3.049,13","95,48"
29/10/2022,"4.961,33","3.210,47",87
29/10/2022,"4.907,79","3.182,69",84
29/10/2022,"4.709,13","3.150,92","80,9"
29/10/2022,"4.622,92","2.998,28","83,6"
29/10/2022,"4.644,20","2.860,01","88,17"
29/10/2022,"4.760,22","3.026,58","90,55"
29/10/2022,"5.048,68","2.987,48","105,78"
29/10/2022,"5.558,03","3.382,03","131,31"
29/10/2022,"5.940,13","3.461,87","141,35"
29/10/2022,"5.625,21","3.356,56","120,08"
29/10/2022,"5.141,93","2.960,93","109,9"
29/10/2022,"4.819,24","2.964,12","103,8"
29/10/2022,"4.388,64","2.574,49","97,49"
30/10/2022,"4.052,32","1.213,44","103,2"
30/10/2022,"3.775,83","1.208,68","100,55"
30/10/2022,"3.612,29","1.210,36","100,25"
30/10/2022,"3.572,57","1.201,67","100,15"
30/10/2022,"3.520,56","1.210,17","98,41"
30/10/2022,"3.484,33","1.207,96","98,5"
30/10/2022,"3.539,44","1.213,80","98,98"
30/10/2022,"3.627,03","1.255,36","100,55"
30/10/2022,"3.802,17","1.596,30","101,8"
30/10/2022,"4.093,20","2.081,75","98,5"
30/10/2022,"4.321,32","2.440,54","98,34"
30/10/2022,"4.495,82","2.593,39","97,36"
30/10/2022,"4.558,93","2.687,35","92,34"
30/10/2022,"4.563,47","2.671,37","95,43"
30/10/2022,"4.378,24","2.517,06","98,34"
30/10/2022,"4.247,17","2.465,73","98,5"
30/10/2022,"4.273,54","2.405,94","103,14"
30/10/2022,"4.445,25","3.079,27","114,99"
30/10/2022,"4.868,15","3.516,62",156
30/10/2022,"5.325,91","4.164,08","170,38"
30/10/2022,"5.568,54","4.295,77",165
30/10/2022,"5.367,41","3.880,03","147,52"
30/10/2022,"5.034,80","3.612,31","139,08"
30/10/2022,"4.680,13","3.335,01","119,99"
30/10/2022,"4.145,45","2.582,76","102,5"
31/10/2022,"3.986,16","1.610,14","130,95"
31/10/2022,"3.697,09","1.622,68","119,09"
31/10/2022,"3.553,82","1.602,09","116,32"
31/10/2022,"3.524,25","1.593,18","114,6"
31/10/2022,"3.565,55","1.593,81","115,07"
31/10/2022,"3.774,17","1.640,80","124,17"
31/10/2022,"4.264,36","1.854,56","145,96"
31/10/2022,"4.787,63","2.352,10","166,56"
31/10/2022,"5.118,00","2.816,40",168
31/10/2022,"5.256,15","3.131,71","153,3"
31/10/2022,"5.291,90","3.291,71","143,35"
31/10/2022,"5.208,52","3.421,03","141,95"
31/10/2022,"5.232,24","3.357,72","141,96"
31/10/2022,"5.088,48","3.210,49","145,96"
31/10/2022,"5.134,89","3.128,97",155
31/10/2022,"5.243,70","2.998,01","169,15"
31/10/2022,"5.407,98","3.200,29","166,78"
31/10/2022,"5.712,50","3.508,73",180
31/10/2022,"6.060,32","3.626,29","183,26"
31/10/2022,"6.223,83","3.258,72","173,62"
31/10/2022,"5.932,00","3.118,11","149,99"
31/10/2022,"5.528,15","2.725,49","136,78"
31/10/2022,"4.965,53","2.792,25","125,13"
31/10/2022,"4.531,95","2.707,78","115,63"
1/11/2022,"4.036,53","1.563,29","107,39"
1/11/2022,"3.784,21","1.582,96","99,94"
1/11/2022,"3.628,21","1.577,98",96
1/11/2022,"3.578,91","1.542,70","86,34"
1/11/2022,"3.570,73","1.536,10",90
1/11/2022,"3.652,60","1.555,75","99,49"
1/11/2022,"3.799,08","1.606,53","114,6"
1/11/2022,"4.013,40","1.813,03","115,5"
1/11/2022,"4.323,19","2.286,18","100,58"
1/11/2022,"4.539,24","2.714,46","95,92"
1/11/2022,"4.675,87","2.968,05","89,74"
1/11/2022,"4.723,22","3.060,38","94,3"
1/11/2022,"4.779,19","3.043,02",90
1/11/2022,"4.590,36","2.915,20","80,88"
1/11/2022,"4.462,64","2.616,12",101
1/11/2022,"4.477,34","2.201,81",115
1/11/2022,"4.681,09","2.588,23","127,54"
1/11/2022,"5.083,79","2.456,15","132,5"
1/11/2022,"5.292,86","2.505,19","133,79"
1/11/2022,"5.548,31","2.598,31",135
1/11/2022,"5.391,91","2.671,44","130,82"
1/11/2022,"5.095,58","2.521,17","128,32"
1/11/2022,"4.715,18","2.480,64","126,47"
1/11/2022,"4.207,89","2.151,38","118,33"
02/11/2022,"3.919,19","2.012,54","94,99"
02/11/2022,"3.699,02","2.019,32","94,73"
02/11/2022,"3.576,85","2.027,78","95,3"
02/11/2022,"3.580,22","2.018,72",90
02/11/2022,"3.629,43","2.006,90","94,73"
02/11/2022,"3.855,71","2.041,35","102,09"
02/11/2022,"4.542,01","2.422,98","116,47"
02/11/2022,"5.197,64","2.983,22","139,55"
02/11/2022,"5.757,54","3.391,94","152,29"
02/11/2022,"5.980,17","3.702,89",129
02/11/2022,"5.977,74","3.891,18","115,3"
02/11/2022,"5.895,08","4.024,00","110,38"
02/11/2022,"5.852,73","4.015,20","105,33"
02/11/2022,"5.672,54","3.980,53","105,14"
02/11/2022,"5.804,40","3.807,24","111,36"
02/11/2022,"5.908,70","4.002,46","126,55"
02/11/2022,"6.152,84","4.513,44",170
02/11/2022,"6.470,14","4.578,89",170
02/11/2022,"6.489,26","4.855,27",180
02/11/2022,"6.589,23","4.687,76","177,65"
02/11/2022,"6.328,76","4.489,66","131,38"
02/11/2022,"5.829,00","4.285,99","119,13"
02/11/2022,"5.235,22","4.228,17","113,1"
02/11/2022,"4.634,48","3.895,77",107
03/11/2022,"4.285,72","1.741,19",120
03/11/2022,"4.041,09","1.640,80","111,98"
03/11/2022,"3.883,43","1.684,21","109,33"
03/11/2022,"3.864,79","1.710,30","106,9"
03/11/2022,"3.896,92","1.683,45","109,33"
03/11/2022,"4.098,53","1.772,57","112,18"
03/11/2022,"4.712,66","2.178,85","130,64"
03/11/2022,"5.412,83","2.867,21","153,5"
03/11/2022,"5.921,45","3.499,27","170,71"
03/11/2022,"6.130,28","3.790,82","155,05"
03/11/2022,"6.091,34","3.942,44","139,65"
03/11/2022,"5.987,80","3.768,96","132,06"
03/11/2022,"5.933,74","4.066,50","126,5"
03/11/2022,"5.782,31","3.710,78","129,46"
03/11/2022,"5.836,47","3.709,45","133,3"
03/11/2022,"5.992,15","3.825,49","139,65"
03/11/2022,"6.217,08","4.335,37","140,8"
03/11/2022,"6.525,62","4.230,63","144,54"
03/11/2022,"6.585,68","4.912,18","173,52"
03/11/2022,"6.645,56","4.729,64","155,33"
03/11/2022,"6.310,58","4.427,39","137,41"
03/11/2022,"5.793,04","4.290,51","132,2"
03/11/2022,"5.255,96","4.014,77","128,49"
03/11/2022,"4.626,02","2.978,05","115,49"
04/11/2022,"4.301,45","1.943,18","151,15"
04/11/2022,"4.046,74","1.990,21","147,25"
04/11/2022,"3.906,19","2.045,71","146,15"
04/11/2022,"3.880,07","2.069,59","135,3"
04/11/2022,"3.894,28","2.090,66","127,1"
04/11/2022,"4.127,93","2.143,36","140,19"
04/11/2022,"4.707,59","2.218,75","205,56"
04/11/2022,"5.422,57","2.354,83","206,05"
04/11/2022,"5.896,16","2.585,05","215,15"
04/11/2022,"6.212,51","2.728,46","209,9"
04/11/2022,"6.257,31","2.765,13","209,28"
04/11/2022,"6.186,27","2.878,37","206,05"
04/11/2022,"6.127,42","2.928,99","201,25"
04/11/2022,"5.873,10","2.916,91","200,41"
04/11/2022,"5.904,47","2.827,00","206,46"
04/11/2022,"6.051,79","2.592,11","213,13"
04/11/2022,"6.259,73","2.951,08","217,56"
04/11/2022,"6.511,86","2.897,10","239,99"
04/11/2022,"6.563,94","2.831,93","240,55"
04/11/2022,"6.609,36","2.522,24","217,74"
04/11/2022,"6.339,98","2.259,79","207,65"
04/11/2022,"5.817,34","2.162,51","206,05"
04/11/2022,"5.244,54","2.007,23","203,69"
04/11/2022,"4.639,25","1.769,45","178,12"
05/11/2022,"4.327,36","1.536,42","150,59"
05/11/2022,"4.063,61","1.512,92","158,94"
05/11/2022,"3.907,78","1.411,41","138,99"
05/11/2022,"3.837,69","1.325,77","130,65"
05/11/2022,"3.817,24","1.252,10","130,65"
05/11/2022,"3.941,50","1.301,21",135
05/11/2022,"4.263,24","1.322,47","147,4"
05/11/2022,"4.652,87","1.529,56","155,52"
05/11/2022,"4.950,51","1.771,26","152,87"
05/11/2022,"5.234,18","2.057,78","144,35"
05/11/2022,"5.296,59","2.317,70","137,12"
05/11/2022,"5.221,98","2.626,81","128,4"
05/11/2022,"5.161,14","2.662,05","125,56"
05/11/2022,"5.031,49","2.626,33","115,12"
05/11/2022,"4.969,85","2.592,03","126,88"
05/11/2022,"5.011,72","2.423,52","138,03"
05/11/2022,"5.206,69","2.760,39","151,24"
05/11/2022,"5.641,65","2.878,34","166,93"
05/11/2022,"5.820,54","2.969,51",170
05/11/2022,"6.042,12","3.044,87","163,29"
05/11/2022,"5.759,54","2.539,78","149,99"
05/11/2022,"5.251,88","2.527,10","148,49"
05/11/2022,"4.811,39","2.473,41","126,92"
05/11/2022,"4.335,85","2.234,55","105,15"
06/11/2022,"4.027,06","2.300,27","138,34"
06/11/2022,"3.793,59","2.282,24","130,36"
06/11/2022,"3.592,34","2.268,41",90
06/11/2022,"3.493,21","2.238,94",90
06/11/2022,"3.474,17","2.207,90","85,7"
06/11/2022,"3.553,14","2.229,84","96,09"
06/11/2022,"3.676,69","2.268,57","96,11"
06/11/2022,"3.838,12","2.513,17","102,04"
06/11/2022,"4.118,15","2.831,92","98,87"
06/11/2022,"4.423,39","3.291,71","92,61"
06/11/2022,"4.586,28","3.526,07","90,93"
06/11/2022,"4.654,67","3.595,34","94,24"
06/11/2022,"4.715,10","3.449,51","92,1"
06/11/2022,"4.531,34","3.241,73","95,16"
06/11/2022,"4.346,24","2.817,98","106,69"
06/11/2022,"4.411,37","2.238,59","142,56"
06/11/2022,"4.630,30","1.821,37","158,98"
06/11/2022,"5.153,77","1.878,53","185,55"
06/11/2022,"5.352,74","1.861,66","189,95"
06/11/2022,"5.516,24","1.890,74","201,66"
06/11/2022,"5.400,27","1.759,42",200
06/11/2022,"5.072,10","1.497,36","168,56"
06/11/2022,"4.649,38","1.356,65","163,99"
06/11/2022,"4.177,42","1.237,23","142,57"
07/11/2022,"3.865,54","1.133,72","143,5"
07/11/2022,"3.674,02","1.146,40","131,1"
07/11/2022,"3.534,78","1.119,57",120
07/11/2022,"3.529,38","1.109,58",120
07/11/2022,"3.573,38","1.128,05","140,96"
07/11/2022,"3.865,26","1.176,37",159
07/11/2022,"4.536,60","1.533,37","200,96"
07/11/2022,"5.189,27","2.331,71",200
07/11/2022,"5.731,63","2.855,33",205
07/11/2022,"5.920,66","3.268,69","201,74"
07/11/2022,"5.850,47","3.572,88","180,97"
07/11/2022,"5.796,25","3.700,42","177,36"
07/11/2022,"5.708,21","3.583,37","174,82"
07/11/2022,"5.627,78","3.409,23","179,17"
07/11/2022,"5.759,68","3.445,39","205,01"
07/11/2022,"5.889,88","3.360,53","213,14"
07/11/2022,"6.100,92","3.329,46","258,23"
07/11/2022,"6.449,76","3.163,93",240
07/11/2022,"6.566,71","3.176,77",230
07/11/2022,"6.674,18","3.015,03","229,99"
07/11/2022,"6.380,64","2.841,90","213,99"
07/11/2022,"5.856,73","2.670,86","193,36"
07/11/2022,"5.253,44","2.692,47",181
07/11/2022,"4.653,90","2.474,95",175
08/11/2022,"4.196,67","1.439,22","149,61"
08/11/2022,"3.964,47","1.348,61","140,5"
08/11/2022,"3.828,83","1.342,78","137,8"
08/11/2022,"3.787,54","1.331,77","135,1"
08/11/2022,"3.805,10","1.351,88","145,84"
08/11/2022,"4.040,43","1.528,97","156,6"
08/11/2022,"4.648,27","1.888,14","161,29"
08/11/2022,"5.249,13","2.309,51",164
08/11/2022,"5.837,23","3.019,28",171
08/11/2022,"6.000,49","3.655,74","163,5"
08/11/2022,"5.954,92","3.935,53","158,79"
08/11/2022,"5.888,73","3.985,96","158,72"
08/11/2022,"5.839,16","3.868,34","153,95"
08/11/2022,"5.641,87","3.566,96","156,46"
08/11/2022,"5.770,17","3.340,57","161,99"
08/11/2022,"5.932,15","3.258,51","167,52"
08/11/2022,"6.191,78","3.155,12","199,99"
08/11/2022,"6.586,66","3.295,49","209,99"
08/11/2022,"6.694,88","3.067,49","199,33"
08/11/2022,"6.744,93","3.330,08","194,08"
08/11/2022,"6.349,92","2.918,70","173,63"
08/11/2022,"5.769,21","2.888,00","160,5"
08/11/2022,"5.199,33","2.674,07","157,15"
08/11/2022,"4.611,96","2.244,61","155,26"
09/11/2022,"4.348,48","1.392,18",167
09/11/2022,"4.108,56","1.385,94","159,13"
09/11/2022,"3.953,79","1.395,09","155,6"
09/11/2022,"3.917,23","1.375,00","153,8"
09/11/2022,"3.934,64","1.419,30","151,2"
09/11/2022,"4.169,53","1.498,85","170,6"
09/11/2022,"4.722,42","1.863,75","211,32"
09/11/2022,"5.329,31","2.107,98","234,18"
09/11/2022,"5.810,54","2.445,34",242
09/11/2022,"5.959,97","2.991,71","233,25"
09/11/2022,"5.922,64","3.496,30","209,02"
09/11/2022,"5.876,49","3.636,50","211,67"
09/11/2022,"5.829,94","3.725,62",200
09/11/2022,"5.711,24","3.377,39","209,02"
09/11/2022,"5.779,70","3.155,82",221
09/11/2022,"5.973,50","3.457,46","244,49"
09/11/2022,"6.149,91","3.051,21","265,12"
09/11/2022,"6.548,80","2.987,09","263,99"
09/11/2022,"6.655,13","2.896,98","276,7"
09/11/2022,"6.655,81","3.324,46",242
09/11/2022,"6.396,78","3.260,29","218,47"
09/11/2022,"5.795,17","3.331,41",210
09/11/2022,"5.218,52","2.932,85","204,99"
09/11/2022,"4.644,60","2.787,55","181,14"
10/11/2022,"4.331,12","1.003,91","214,23"
10/11/2022,"4.066,47","966,98","211,77"
10/11/2022,"3.959,46","964,87","204,34"
10/11/2022,"3.905,46","937,72","204,34"
10/11/2022,"3.888,32","940,7","204,34"
10/11/2022,"4.135,62","1.048,80","225,48"
10/11/2022,"4.777,28","1.232,82",250
10/11/2022,"5.425,91","1.621,74",300
10/11/2022,"5.867,26","2.003,59","309,89"
10/11/2022,"6.095,32","2.510,33","294,86"
10/11/2022,"6.146,56","2.702,74","254,78"
10/11/2022,"6.114,30","2.757,19","246,55"
10/11/2022,"5.947,37","2.385,92","240,97"
10/11/2022,"5.833,13","2.117,22","244,39"
10/11/2022,"5.940,01","2.485,20",280
10/11/2022,"6.071,58","2.481,85","325,3"
10/11/2022,"6.232,90","2.392,39","325,3"
10/11/2022,"6.633,20","1.905,20","359,99"
10/11/2022,"6.727,55","1.837,82","326,1"
10/11/2022,"6.697,88","1.992,81","309,89"
10/11/2022,"6.348,39","1.729,59","257,79"
10/11/2022,"5.804,62","1.653,28","238,47"
10/11/2022,"5.133,42","1.728,95","232,02"
10/11/2022,"4.602,85","1.782,61","224,47"
11/11/2022,"4.330,10","1.608,58","211,64"
11/11/2022,"4.052,86","1.200,11",174
11/11/2022,"3.953,09","1.204,63","170,4"
11/11/2022,"3.866,90","1.181,02","170,95"
11/11/2022,"3.927,18","1.203,55",174
11/11/2022,"4.145,93","1.258,09","190,4"
11/11/2022,"4.749,45","1.275,60","231,11"
11/11/2022,"5.368,29","1.495,74","241,87"
11/11/2022,"5.856,14","1.986,01","241,61"
11/11/2022,"6.033,31","2.673,23","227,23"
11/11/2022,"6.024,90","2.963,65","214,3"
11/11/2022,"5.967,21","2.737,40","215,67"
11/11/2022,"5.849,91","2.671,68",210
11/11/2022,"5.677,93","2.451,49","214,24"
11/11/2022,"5.808,67","2.179,17","225,64"
11/11/2022,"5.997,76","1.937,18","231,11"
11/11/2022,"6.240,49","2.084,34","244,34"
11/11/2022,"6.614,21","2.287,52","242,57"
11/11/2022,"6.670,58","2.286,24",240
11/11/2022,"6.698,14","2.344,98","231,41"
11/11/2022,"6.314,80","2.247,76","219,92"
11/11/2022,"5.764,41","1.875,05","213,7"
11/11/2022,"5.164,24","1.862,43","204,33"
11/11/2022,"4.634,61","1.770,58","168,02"
12/11/2022,"4.384,29","1.395,42","177,6"
12/11/2022,"4.111,28","1.355,36",150
12/11/2022,"3.984,30","1.341,57","130,01"
12/11/2022,"3.892,57","1.354,73","126,8"
12/11/2022,"3.884,67","1.390,57","129,44"
12/11/2022,"3.966,64","1.430,96","129,68"
12/11/2022,"4.290,19","1.479,39","169,64"
12/11/2022,"4.673,85","1.622,04","182,27"
12/11/2022,"5.045,34","1.853,58",193
12/11/2022,"5.384,97","2.034,03","190,02"
12/11/2022,"5.441,40","2.081,49","184,98"
12/11/2022,"5.362,97","2.141,24","183,2"
12/11/2022,"5.235,61","2.123,91","180,03"
12/11/2022,"5.071,34","2.065,73","179,23"
12/11/2022,"5.004,04","1.941,37","183,5"
12/11/2022,"5.101,82","1.723,49","192,9"
